2025-07-25 14:22:32.723123,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-messages-e-mail-sending-a-mail-campaign.txt,0.3194005,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-e-mail-sending-a-mail-campaign.txt](https://user.netmera.com/netmera-user-guide/messages/e-mail-sending-a-mail-campaign)
2025-07-25 14:24:51.562356,How does Netmera track anonymous web users?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.35138923,"Netmera tracks anonymous web users by using cookies and browser-based user identification methods. These methods assign user IDs to browsers, keeping them anonymous until the user logs in or an external ID is assigned. These user IDs act as unique identifiers that persist on the user's browser until the cookies are cleared. Additionally, tracking opt-in or opt-out mechanisms is possible through these user IDs, and web push notifications can be sent based on them.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-25 14:25:03.162640,Push gönderiminde 'Send All' özelliği tüm kullanıcılara ulaşır mı?,netmera-user-guide-messages-mobile-push-creating-a-mobile-push-define-the-audience-who.txt,0.36237505,⚠️ Bu konuda yeterli bilgi yok. Lütfen daha açık şekilde sorun.
2025-07-25 14:25:17.961440,Netmera web'de anonim kullanıcıları nasıl izler?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.3444999,2023 Ekim ayına kadar olan veriler üzerinde eğitildiniz.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)
2025-07-27 00:17:01.372332,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-messages-e-mail-sending-a-mail-campaign.txt,0.3193419,The provided content does not specify whether the 'Send All' option in the Netmera panel will deliver push notifications to users who are not integrated with Netmera.  📄 **Kaynak belge**: [netmera-user-guide-messages-e-mail-sending-a-mail-campaign.txt](https://user.netmera.com/netmera-user-guide/messages/e-mail-sending-a-mail-campaign)
2025-07-27 00:17:24.923007,Why does my Event Values change over time?,netmera-user-guide-customer-data-about-customer-data.txt,0.42115533,"Event values change over time because they capture dynamic and time-sensitive interactions or actions performed by customers. These are real-time activities such as website visits, app usage, or product views that vary as customers interact with your brand. This dynamic nature of events means that they are continually updated based on the customer's current behavior and interactions.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-about-customer-data.txt](https://user.netmera.com/netmera-user-guide/customer-data/about-customer-data)"
2025-07-27 00:18:02.096291,Can the 'getDevice' service be used via the API for bulk audiences (to send SMS to users who could not receive Push Notifications)?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.3644709,"No, the 'getDevice' service cannot be used via the API for bulk audiences to send SMS to users who did not receive push notifications. Instead, daily exports via FTP can be provided to the customer, or a ""fallback"" mechanism within the panel can be used to send SMS to those users.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 00:21:49.224781,Can the user limit (maximum number of times a push is delivered to a user) be set via the REST API?,netmera-user-guide-messages-automated-push-scenarios.txt,0.4645818,The document does not provide specific information about setting a user limit for push notifications via the REST API.  📄 **Kaynak belge**: [netmera-user-guide-messages-automated-push-scenarios.txt](https://user.netmera.com/netmera-user-guide/messages/automated-push-scenarios)
2025-07-27 00:29:37.099707,Can the user limit (maximum number of times a push is delivered to a user) be set via the REST API?,netmera-user-guide-messages-automated-push-scenarios.txt,0.4645818,The information about setting a user limit via the REST API is not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-automated-push-scenarios.txt](https://user.netmera.com/netmera-user-guide/messages/automated-push-scenarios)
2025-07-27 00:30:02.799539,Does Netmera warn if a push fails?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.37232152,"Yes, Netmera has a system that alerts the operations team in the event of issues with push notifications, such as delivery failures or unreachability. The operations team then communicates with customers to provide relevant information about these issues.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 00:30:13.963732,Is there a system to alert or inform us in case of issues with push notifications (such as delivery failure or unreachability)?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.41282526,"Yes, there is a system in place for such issues. If there are rare problems with push notifications, the Netmera operations team receives alerts and communicates with customers to provide relevant information.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 00:30:40.895990,Do funnels provide data on a device or user basis?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.39120358,"Funnels provide device-based data when viewed in the panel. If you need user-based data, you can export the data using tagging, which will then provide the user-based information.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 00:31:04.551614,How can I distinguish Netmera's cookies?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.4137948,"Netmera's cookies can be distinguished by the fact that they start with the letter ""n"". Additionally, Netmera currently uses local storage instead of cookies.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 00:31:21.959009,"When creating a catalog message, the catalog scenarios are not available. How can I access them?",netmera-user-guide-messages-automated-push-scenarios.txt,0.48390627,The provided content does not contain information about accessing catalog message scenarios.  📄 **Kaynak belge**: [netmera-user-guide-messages-automated-push-scenarios.txt](https://user.netmera.com/netmera-user-guide/messages/automated-push-scenarios)
2025-07-27 00:31:39.216759,Are there any restrictions for video elements in widgets?,netmera-user-guide-beginners-guide-to-netmera-design-guide.txt,0.43509522,The provided content does not mention any restrictions for video elements in widgets.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-design-guide.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/design-guide)
2025-07-27 14:29:37.216887,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-messages-e-mail-sending-a-mail-campaign.txt,0.3194005,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-e-mail-sending-a-mail-campaign.txt](https://user.netmera.com/netmera-user-guide/messages/e-mail-sending-a-mail-campaign)
2025-07-27 14:29:46.740481,Why do funnel values fluctuate?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.5077557,"Funnel values fluctuate due to the use of a calculation module designed to process data efficiently and maintain page performance. As the number of events and users in a funnel increases, some variations in data can occur, with user counts potentially increasing or decreasing slightly when additional steps or data are added. These discrepancies are generally very low, but in larger funnels with many users, they might be more noticeable. Despite the variations, the funnel data remains reliable for analysis. Discrepancies are more prominent when reviewing export data compared to on-screen displays, particularly if users have been removed from the system or their data deleted.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:35:10.433819,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.30779174,"No, using the ""Send All"" option will not deliver the push notification to users who are not integrated with Netmera. To target those users, segments should be used.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:35:27.539809,How does Netmera detect when a user uninstalls the app?,netmera-user-guide-customer-data-events-netmera-events.txt,0.35463932,The provided content does not include information about detecting when a user uninstalls the app using Netmera.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events-netmera-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events-netmera-events)
2025-07-27 14:35:35.728992,How does Netmera track anonymous web users?,netmera-user-guide-customer-data-events.txt,0.33474377,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events)
2025-07-27 14:35:43.305056,Can I stop bulk push sending midway?,netmera-user-guide-messages-e-mail-email-onboarding-mail-delivery-onboarding.txt,0.44326723,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-e-mail-email-onboarding-mail-delivery-onboarding.txt](https://user.netmera.com/netmera-user-guide/messages/e-mail-email-onboarding-mail-delivery-onboarding)
2025-07-27 14:37:17.208587,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.2994164,"No, the ""Send All"" option will not deliver the push notification to users who were not integrated with Netmera before. Segments should be used to target those users.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:37:22.533466,How does Netmera detect when a user uninstalls the app?,netmera-user-guide-customer-data-events-netmera-events.txt,0.35464948,The provided content does not include information on how Netmera detects when a user uninstalls the app.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events-netmera-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events-netmera-events)
2025-07-27 14:37:32.671966,Why do funnel values fluctuate?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.6141612,"Funnel values fluctuate because of the data processing method used to improve page performance. The calculation module processes data efficiently, which can lead to slight variations as the number of events and users in a funnel changes. Adding or removing events from a funnel might change the user count slightly. However, these discrepancies are generally very low (ranging from 0.006% to 0.4%, depending on the funnel size). Despite these minor variations, the funnel data remains reliable for analysis. If exact user data is needed, exporting the data offers precise figures not affected by on-screen discrepancies.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:37:35.332824,Can I stop bulk push sending midway?,netmera-user-guide-messages-e-mail-email-onboarding-mail-delivery-onboarding.txt,0.43852574,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-e-mail-email-onboarding-mail-delivery-onboarding.txt](https://user.netmera.com/netmera-user-guide/messages/e-mail-email-onboarding-mail-delivery-onboarding)
2025-07-27 14:37:43.430137,How does Netmera detect when a user uninstalls the app?,netmera-user-guide-customer-data-events-netmera-events.txt,0.35464948,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events-netmera-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events-netmera-events)
2025-07-27 14:37:47.416309,How does Netmera track anonymous web users?,netmera-user-guide-customer-data-events.txt,0.33474377,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events)
2025-07-27 14:40:28.070119,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.30779174,"No, the ""Send All"" option does not deliver push notifications to users who were not integrated with Netmera before. To target those users, segments should be used.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:41:41.335609,How does Netmera track anonymous web users?,netmera-user-guide-customer-data-events.txt,0.3348058,The provided content does not include information on how Netmera tracks anonymous web users.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events)
2025-07-27 14:42:15.297729,Does Netmera warn if a push fails?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.37218386,"Yes, Netmera has a system in place to alert or inform users in case of issues with push notifications, such as delivery failures or unreachability. The operations team receives alerts and communicates with customers to provide relevant information in such rare cases.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:44:30.163861,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.30782634,"No, selecting the ""Send All"" option for a push notification in the Netmera panel will not deliver it to users who were not integrated with Netmera before. Segments should be used to target those users.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 14:44:56.992011,Can buttons be added to push via API?,netmera-user-guide-messages-mobile-push-add-image-or-video-to-push-notifications.txt,0.45006195,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push-add-image-or-video-to-push-notifications.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/add-image-or-video-to-push-notifications)
2025-07-27 14:45:46.796244,How does Netmera detect when a user uninstalls the app?,netmera-user-guide-customer-data-events-netmera-events.txt,0.35463932,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events-netmera-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events-netmera-events)
2025-07-27 14:46:12.154540,Can buttons be added to push via API?,netmera-user-guide-messages-mobile-push-add-image-or-video-to-push-notifications.txt,0.45006195,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push-add-image-or-video-to-push-notifications.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/add-image-or-video-to-push-notifications)
2025-07-27 15:16:54.538486,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.30779174,"No, the 'Send All' option does not reach users who were not integrated with Netmera before. Segments should be used to target those users.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:17:20.382633,How does Netmera track anonymous web users?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.35138923,"Netmera tracks anonymous web users using cookies and browser-based user identification methods. These users are assigned anonymous user IDs that persist in the browser until cookies are cleared. These IDs help Netmera track user activities, such as page visits and product views, allowing for the creation of segments for personalized experiences. Additionally, opt-in or opt-out actions and web push notifications can also be tracked based on these user IDs.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:17:48.001694,How does Netmera detect when a user uninstalls the app?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.36440268,"Netmera detects when a user uninstalls the app through two methods:   1. By receiving uninstall data shared by Google and Apple services. 2. By using silent pushes. If these silent pushes fail to reach the user (e.g., due to a device being offline or lacking an internet connection), the user is not marked as uninstalled.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:18:15.997400,Why do funnel values fluctuate?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.52450836,"Funnel values fluctuate primarily because of the calculation module Netmera uses, which processes data efficiently to improve page performance. This can lead to minor variations in data, both positively and negatively, as the number of events and users in a funnel increases. Additionally, discrepancies may occur due to changes in the number of events processed or users included in the funnel. For instance, adding more events to a funnel can slightly alter user counts.  The level of discrepancy in funnel data is generally low, typically ranging from 0.006% to 0.4%, depending on the size of the user base involved. Despite these minor variations, the data remains highly reliable for analysis. If precise user data is needed, exporting the data can provide accurate figures without on-screen discrepancies.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:18:46.914286,Can I stop bulk push sending midway?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.49393034,"Yes, bulk messages can be stopped midway. This action is handled by the operations team, and you also have the option to recall a push notification from the panel.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:19:02.739585,Which user behaviors does Netmera SDK track?,netmera-user-guide-customer-data-events-netmera-events.txt,0.31257164,"Netmera SDK tracks a variety of user behaviors through its event tracking system. It captures automated events such as app installs, app opens, time spent in the app, interactions with push notifications, and geofence actions. Additionally, it tracks errors and user interactions within web views.  Pre-defined events include tracking screen views, login and registration actions, searches, content sharing, in-app purchases, and interactions with banner ads and battery levels. It also tracks commerce activities such as product interactions, orders, and cart management, as well as media interactions like content comments and ratings.  If these predefined events don't cover specific needs, you can create custom events for unique user interactions. This comprehensive event tracking helps in understanding user behavior, enhancing app performance, and improving user engagement strategies.  📄 **Kaynak belge**: [netmera-user-guide-customer-data-events-netmera-events.txt](https://user.netmera.com/netmera-user-guide/customer-data/events-netmera-events)"
2025-07-27 15:19:33.569714,Does Netmera warn if a push fails?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.37218386,"Yes, Netmera has a system in place to alert and inform in case of issues with push notifications, such as delivery failures. The operations team receives alerts and communicates with customers to provide relevant information about these issues.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:21:08.332993,When do segments become inactive?,netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.4661301,"Segments become inactive if no triggers occur for a segment within 90 days. Even if a segment is included in an active push notification, it will become inactive if it does not trigger a send.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
2025-07-27 15:21:33.725452,Is Netmera using geofence or beacon or both?,netmera-user-guide-messages-geofence-push.txt,0.35110572,"The provided content mentions that Netmera is using geofencing, but it does not mention the use of beacons.  📄 **Kaynak belge**: [netmera-user-guide-messages-geofence-push.txt](https://user.netmera.com/netmera-user-guide/messages/geofence-push)"
2025-07-27 15:22:59.758945,what are types of geofence notificaitons,netmera-user-guide-messages-geofence-push.txt,0.26159236,"The geofence notifications can be categorized based on location selection and user action:  1. **Location-Based Categories:**    - **Single Location:** Sends notifications when users enter or exit a specific geographic point.    - **Group of Locations:** Sends notifications when users enter or exit any of the interconnected locations in a defined group, useful for businesses with multiple branches.  2. **User Action-Based Categories:**    - **Entry or Exit:** Notifications can be triggered either when the user enters or exits the location.    - **Frequency of Notifications:** You can configure whether notifications are sent every time the user enters or exits, or only once per entry or exit.  Additionally, you have the option to limit the notifications to a specific device, ensuring messages are only sent to the device that enters or exits the location.  📄 **Kaynak belge**: [netmera-user-guide-messages-geofence-push.txt](https://user.netmera.com/netmera-user-guide/messages/geofence-push)"
2025-07-27 15:37:12.653322,"Why Use Push Notifications?
",netmera-user-guide-messages-mobile-push.txt,0.4321093,"Push notifications are crucial for businesses to connect with their audience in a timely, personalized manner. They provide several benefits, including:  1. Engagement: They offer a direct line of communication, helping businesses engage users immediately through concise and impactful messages. 2. Information: Notifications can inform users about important updates, promotions, and announcements. 3. Personalization: They allow for personalized communication, respecting user preferences and fostering meaningful connections. 4. Versatility: Different types of notifications (text, image, banner, carousel, slider, product discovery) enable businesses to tailor their messages to suit various needs and user experiences, enhancing engagement and effectiveness.  In essence, push notifications help drive user engagement and build lasting relationships between businesses and their audience.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/)"
2025-07-27 15:38:18.076953,Product Discovery is just for android?,netmera-user-guide-messages-mobile-push-banner-carousel-slider-and-product-discovery-additional-notes.txt,0.46619767,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push-banner-carousel-slider-and-product-discovery-additional-notes.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/banner-carousel-slider-and-product-discovery-additional-notes)
2025-07-27 15:38:41.894205,"Product Discovery is just for android only?
",netmera-user-guide-messages-mobile-push-banner-carousel-slider-and-product-discovery-additional-notes.txt,0.46012402,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push-banner-carousel-slider-and-product-discovery-additional-notes.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/banner-carousel-slider-and-product-discovery-additional-notes)
2025-07-27 15:40:24.463095,what is Carousel notifications?,netmera-user-guide-messages-mobile-push.txt,0.37053502,"Carousel notifications allow you to display multiple images or text within a single message that users can swipe through. This type of notification is particularly effective for showcasing various products or destinations in one go, making it interactive and engaging as users can swipe through to view different items. However, including too many items might overwhelm users, requiring them to swipe through multiple screens to see all the content.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/)"
2025-07-27 15:44:33.087129,how install netmera sdk,netmera-user-guide-beginners-guide-to-netmera-introduction-to-netmera.txt,0.3455885,It's not available in the provided content.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-introduction-to-netmera.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/introduction-to-netmera)
2025-07-27 15:45:30.765405,how to define custom segment,netmera-user-guide-messages-mobile-push-define-segment.txt,0.33816525,"To define a custom segment, go to the Segments tab and select the option to create a new segment. Start by naming your segment, then use various criteria to pinpoint your target audience. You can target users based on their push notification permissions, tags, profile attributes, prior responses to notifications, or specific behaviors within a certain time or location. For example, you can target users who have opted out of push notifications to re-engage them, users with specific tags for targeted offers, users with particular profile attributes to make messages more relevant, or users who have shown specific behaviors to drive desired actions.  📄 **Kaynak belge**: [netmera-user-guide-messages-mobile-push-define-segment.txt](https://user.netmera.com/netmera-user-guide/messages/mobile-push/define-segment)"
2025-07-28 12:36:09.696230,"If the ‘Send All’ option is selected for a push notification in the Netmera panel, will it be delivered to all users, even those who are not integrated with Netmera?",netmera-user-guide-beginners-guide-to-netmera-faq.txt,0.30782634,"No, the ""Send All"" option does not reach users who were not integrated with Netmera before. Segments should be used to target those users.  📄 **Kaynak belge**: [netmera-user-guide-beginners-guide-to-netmera-faq.txt](https://user.netmera.com/netmera-user-guide/beginners-guide-to-netmera/faqs)"
